tolol cedera	negative
ayo indonesia	positive
rido tv	neutral
egy messi	positive
elfaz bb	negative
semangat arhan dkk	positive
bercucuran darah lambang garuda terbang	positive
eh vietnam	neutral
amin	positive
menonton tolol lawak nih bocah	negative
id sayangnya beda posisi bre banget lilipaly ganti egy egy gamungkin diganti	neutral
syok jantung	neutral
mendukung vietnam kalah nasionalis	neutral
sananta oey	neutral
dendy	negative
ropan fyp egy starting duh semoga mainnya bagus kasihan habis digoreng	neutral
bismillahirrahmanirrahim	positive
bagus game	positive
menyala abangkuhh	positive
serang lawan taklukkan	positive
allah	neutral
stefano lilipay adam alis	neutral
elkan baggot	neutral
sananta kmnaa	neutral
ngehujar takut disuruh main fan sty	neutral
afh	neutral
sandy walsh walsh	positive
garagara berak ora cebok	neutral
itsme mukanya az pucat paksa bermain	neutral
menunggu orangorang bisanya menghujat	negative
aduh kiper panikan banget	negative
min	neutral
indonesia vs australia puncak klasemen grup b kalah imbang nasib garuda keberuntungan lolos lihat tanggal januari	neutral
fydptr mengerti bola mengapai mampir akun coy banget mengerti bola menang dicari kesalahan kocak	negative
jepanggasss	positive
santa rakanggo cah cah	neutral
bagus kapten kalah menang ayo	positive
sayuri ernando mvpnya	positive
timnas kali	neutral
nuun	neutral
kelazzzz pokoknyaa	neutral
oooo ita abang gua mah orang bekasi v	neutral
bismillahirrahmanirrahim allah	positive
kak live indonesia vs vietnam tiktok live indonesia	neutral
bismillahirrahmanirrahim menang	positive
hokky memasuki sananta	negative
netizen membully berjuang minimal kasih semangat	negative
semangat garuda balas babak	positive
total golnya headtohead kalah skor oon	negative
kalah menang dukung terima kasih perjuangan sehat garuda	positive
anyooong	positive
perpanjang sty	positive
skuad termuda peringkat terendah ekspektasi bergantung grup harapan tetaplah realistis	neutral
menang lawan vietnam menang bilang	positive
nguyen prustasi tuh hahahaha	neutral
bismillahirrahmanirrahim	positive
alhamdulillah pertandingan lawan jepang minimal imbang menang rank fifa memperbesar peluang lolos piala asia yoojaehoon indonesia shayne pattynama	positive
lihat kaulah baperan pemain kalah saing koarkoar bilang pelatih baperan mending sadar	negative
rafael struick	neutral
jadikan sandy walsh starter camat bench	negative
hilangkan sifat egois pemain lini mencetak gol shoot power lemah lawan jepang penguasaan bola jpang unggul	negative
pantang pulang menang	positive
ayo	positive
lawan jepang sandy walsh wajib starter	positive
suzuki lemparan arhan	neutral
stay	positive
nak kue ra ketinggian bis wes	neutral
alhamdulillah	positive
ladan kayanya bentar proses	neutral
arhan jujur lawan nippon turunkan shayne pattynama shayne pattynama	neutral
terong belanda bozz kwkwk	neutral
ayo mangan rambak etane kas	neutral
duh	negative
abang pas piala asia pas banget gue menjalani puasa daud gue doain timnas lolos alhamdulillah benarbenar lolos	positive
banggaa	positive
kudu poin	positive
forever pertandingan berhasil menyumbangkan gol diakui progres permainan indonesia meningkat perlawanan mudah menyerahputus asa respect support timnas indonesia	positive
kunci bola ivar jener gila permainannya ayokk golnya indonesia	positive
sananta	neutral
saves ernando gue percaya lawan jepang menang	positive
semangat guys	positive
pemainnya selebgram	neutral
targetnya lolos genks	neutral
editor semalem mager	neutral
kasih please pengin banget lihat bermain	neutral
udah gol nih	positive
terima kasih kirgistan	neutral
tolong dimasukkan kerja keras ngejar bola rafael struick ditarik masukkan gelandang	negative
jordan bahrain	neutral
menang lawan nguyen sekalinya menang asian cup	positive
bagus rafael struick posisi ngacaknya	neutral
bismillahirrahmanirrahim	positive
dirukyah arho	neutral
omong buktikan sungguh² laga anggaplah final latihan fisik taktik intinya kesalahan	negative
syah maksudnya dendy egy	neutral
shayne pattynama semangat terima kasih perjuangannya	positive
alhamdulillah	positive
banget berjuang	positive
sandy walsh masuk kayak	neutral
makassar cari bibit pemain min didikan psm gagal ordo	positive
semangat mainyaayu semangat	positive
hehe	neutral
pengin banget lihat sananta bermain	neutral
wayahe one shoot one gol tampil	neutral
bismillahirrahmanirrahim semoga menang semangat garuda	positive
angella lucu kali	neutral
gol	neutral
apa-apa pulang terhormat menunggu keajaiban	neutral
mantap line nyacuma bagus sananta dicoba babak	positive
menang kalah garudaeverrr	positive
sty paksa pemain assss	negative
bangkit nawi	positive
nadeo	neutral
muka lokal sok mengatai lokal idiot	negative
sananta	negative
habis tuh singuyen	neutral
id tang geyye jiku biak tullong	neutral
mencari pattnama main jelek dikit bully sebulan	negative
bismillahirrahmanirrahim	positive
gila timnas era sty lawanya jepangiraq australuadi era timorleste brunei pilina	positive
sananta gadk cadangan	neutral
go goo marceng	positive
kalah kali timnas keren habis	positive
percaya hasil bagus piala asia sengaja kalah uji coba lawanlawan meremehkan timnas	neutral
duh ngtag bos nabil	neutral
lgk menghujat bermain kocak pembully handal	negative
jordy semoga aman bermain melawan jepang	neutral
menonton	neutral
diganti main loyo banget	negative
bangga rank bobol gawang rank berprogress instan butuh jam terbang	positive
badminton	neutral
sananta kemana	neutral
formasi terbaik timnas	neutral
asnawi kedodoran sandy walsh walsh	negative
dimas kali goblok abang	negative
sayang sepak bola ditayangkan tv nasionalcuma live streaming berbayarbener abang iwan fals sepak bola barang mahal	negative
info akun ig timnas guyen	neutral
nguyen main lumayan vs jepang	neutral
asnawi umur bermain melatih sty	neutral
sananta line min	neutral
februari	neutral
babak gacor ayos	positive
tolong shin taeyong pertandingan witan dimasuki enak nontonnya lihat berdua	negative
alhamdulillah	positive
bismillahirrahmanirrahim	positive
soc indonesia kocak	negative
hebat hujatan membuktikan kualitas	positive
gue lemes duluan fakkk	negative
bismillahirrahmanirrahim	positive
pelatihnya sekelas zidane lionel scaloni emang bobrok permainan orangnya	negative
janjian jepang imbang lolos	neutral
rahman faktanya kemarin dibantai iraq lawan jepang minimal bersyukur	negative
akun fake komentar bawa indonesia afc	negative
tod ferre bahagia	negative
gua lihat hokky bagus positioning loyo gua positioningnya oke sayang banget semoga berkembang	neutral
egy mainya ancuran	negative
overproud lupa finishing buruk	negative
sty stay	positive
tendangannya cantik sayang kena kepala lawan	neutral
dendy spaso	neutral
kebobolan garagara penalti	negative
stystay	positive
asnawi asnawi	negative
sty stay	positive
sty tau lawan tim kuat main bertahan pakai ridho elkan baggot ditopang hubner ivar	positive
archuleta shayne pattynama	neutral
congrats sejarah	positive
keberuntungan kelas	negative
hatur nuhun	positive
draw lolos braw tolong	neutral
shayne pattynama dimainkan tengok line	neutral
motm	positive
mari silaturahmi orang	neutral
maaf nguyen	neutral
assalamualaikum komentar dibatasi	neutral
go indonesia	positive
sananta turun	neutral
aditya surabaya istirahat menikmati tua	neutral
sananta	neutral
mantap	positive
lari kencang pokoknya	neutral
menangmu bikin degdegan	positive
ewakooo	positive
secreto bermain anjir lari gawang lawan lemes	negative
pesek	neutral
shoot goalz ngeri	neutral
sty stay kiamat	positive
jordy hidungnya patah	negative
apa-apa nice try gol blunder semoga besok oman imbang bahrain dibantai	neutral
anucoffeekanmie	neutral
malu banget bilang kopi belanda wkwkwk	neutral
buruan garudahoki	neutral
gol injuri time detik woiii	negative
selamat berjuang pahlawan	positive
ineeeee sayang	neutral
sandy walsh walsh ngeri cuy suka gaya mainnya	positive
iraq menang	neutral
menang penalti ejak mengakak pojokan	neutral
tombol kaget lihat vietnam	neutral
sty stay	positive
fokus jordy diulangi	neutral
haris wjy	neutral
ulang guys harapan doaku semoga timnas lolos	positive
gacor sarangeo	positive
bagus game boys sayuri	positive
ayos	positive
kelasss	positive
nrazzzh abang mantap	positive
bangga pol	positive
target terpenuhi besok main lepas beban bagus	positive
sananta cok	neutral
apapun hasilnya beli followers jualflowers	negative
lupa kalah	positive
lucu	neutral
adit	neutral
pesimis lihat startingnya	negative
ramadhan sanantha	neutral
keren nando	positive
alhamdulillah	positive
berguna pemain indonesia bergunaaa okeey	negative
lawak lawak	neutral
bahraaa bgtjgn lupa apresiasi ernando	positive
fydptr mengerti	neutral
laticquee hokky caraka mudo cak datuk dribble kwkwkwkw	negative
stystay	neutral
jawa ter terr	neutral
kerja bagus cuy mantap bek bermain	positive
please give terbaik	positive
shayne pattynama keep spirit boys game play indonesia batter previous	positive
alhamdulillah ernando kiper semoga save lawan jepun	positive
asnawi kepleset anjir	negative
indonesia vietnam	negative
wajib berhasil wajib berusaha wajib menang wajib berjuang garuda dadaku forza indonesia memimpikannya mewujudkannya	positive
kemarin marah mencari kesalahan arhan bilang anak emas bermain panas banget presscon malu marah line kasihan banget arhan salah mulu bermain bagus salah	negative
power garuda	positive
userrpp fun asnawi nekel garnacho	neutral
dig dug serrr jantung bikin aman raih kemenangan selamat garuda lanjutkan perjuangan	positive
nuhun tos berjuang abi bangga timnasku perjuangannya	positive
sananta mainkan mnit rafael struick cdangan	neutral
degdegan berani lihat pas penalti alhamdulillah	neutral
support ngebacot	negative
rejeki	positive
rafael struick rafael struick striker membingungkan	negative
buktikan	positive
lineupnya cobacoba melulu	negative
ilal yuhuuu	neutral
kebanyakan netizen budiman kemarin shayne pattynama sananta ribet goblok	negative
setiaaaaaa bacot tinggal support menyalahkan	negative
garuda muda ayo berjaya congratulations	positive
turunkan madun ronaldo wati sayap ceking marteen	neutral
raimu blok goblok	negative
sumpah bodoh kali kau	negative
semangat brohh sty stay	positive
minim baca blog goblog	negative
abang yasin menggantikan	neutral
qjpv	neutral
tinggal apresiasi dipermasalahin	neutral
sty minus dikasih striker lihat permainan ngandelin marselino buntu coba sty dikasih striker top tim komplet	neutral
ngenteni komennya modern	neutral
sepak bola berbeda dibandingkan sepak bola zaman sepak bola modern menuntut pemainnya kuat cerdas steril kesalahan tim memilih pemain kesalahan belajar pengalaman	neutral
ayo	positive
yash semangat garuda	positive
hahaterlepas gol pinaltitpi babak menang sikalau babak rada tenang mainya	neutral
indonesia kenal indonesia tertekan towel	neutral
pting adam alis nggu bola lari kayak pemain premier l	positive
alhamdulillah	positive
jordy kasihan berdarah ngeri banget hidungnya	neutral
arhan pertandingan bermain bagus sty manfaatin lemparannya	neutral
diributin netizen bermain	positive
udah ganti kitman	neutral
tim inti	positive
stystay	positive
kuncinya group f	neutral
rmdhndy strategi otak abang	negative
sty stay	positive
bertahan besok	neutral
finishing ketenangan lini kayaknya diasah kesempatan menambah gol andai pemain tenang	negative
bismillahirrahmanirrahim quarter final	positive
ayo kalah semangat	positive
semangat garuda	positive
bismillahirrahmanirrahim	positive
gantian kak	neutral
jepang vs indonesia laga hidup mati	neutral
kritik hina membedakan kritik hina hina hokky umur bermain piala asia	negative
stay sty diperhitungkan nih indonesia	positive
alhamdulillah	positive
naturalisasi	neutral
assalamualaikum penghujat pembully handal pemuja tampil	negative
aaa shayne pattynama	neutral
usaha maksimal kecuali	negative
chrysant sbnrnya doang pertandingan obok obok wing bek	neutral
hendri bacooot dunia maya	negative
bismillahirrahmanirrahim bermain rapi gugup	positive
dominasi babak	positive
intinya menjalankantidak sesuai taktik dimau sty cocok kebutuhan taktik sty	negative
vietnam satunya negara asean pemain suka ngrendahin tim lawan	negative
allah semoga dilancarkan timnas	positive
shot jepang target solidd emang pertahanan semangatlh pemain utama jepang masuk semuatetap semangat garuda perbaiki kesalahan	positive
seneng² lolos	neutral
alhamdulillah menang	positive
dendy niat cedera mumpung bermain	neutral
alhamdulillah perpanjangan sty mohon pakk perpanjangan sty bikin sejarah indonesia maju	positive
rahmad darmawan	neutral
semangat garuda	positive
football semoga asnawi arhan egy bermain bagus min	positive
evaluasi nih mengomong pelatih cocok timnas	negative
pssi dipegang madeff welll	positive
berharap piala dunia modelnya	negative
semangat marselino	positive
semangat	positive
pelatih siapkan bagus sang striker pelatih	neutral
ngeri nguyen sprint²	neutral
doa juta orang terkabul harapan ayo boys	positive
betull	neutral
semangat garuda australia kasih paham	positive
biar asnawi captain	neutral
real bermain visi naturalisasi ggl	negative
perasaan arhan bermain bagus	positive
niat	neutral
rizki ridho ancurrrr shyne bermain	negative
optimis hasil	positive
sty stay	positive
perpanjang sty pakkkkkkk	positive
football darah muda darahnya remaja	neutral
aa kasihannn aaaa	neutral
rafa asli orang jember bule orang lahir jawa versi cakep	neutral
tim grasakgrusuk fc	negative
gila ernando menitmenit kakinya kena tiang gawang sakit terima kasih terbaik	positive
rafael struick struk kontol banget anjeng banyakan gocek tahi	negative
gassss	positive
indonesia jebolin gawang iraq	neutral
indonesia insya allah cerah depannya	positive
pecah telur konsisten	positive
berbenah laga garuda peluang lolos terbuka lebar	positive
abang maunya kau bermain jago ngehate	negative
menghujat	negative
rpw haruskah	neutral
buzzer dibayar abang	neutral
tolong jaga mood jepang takutnya lawan indonesia dendam kekalahan iraq	neutral
offsed	neutral
sananta kasih bermain	neutral
terharu bangga banget	positive
mohon perpanjang kontrak sty percaya proses	positive
ladan hai boy want carrier erza walian	negative
senam jantung	neutral
kalah pulang	neutral
ngopo e min	neutral
mengecewakan skuad garuda	negative
semoga hasil positif perubahan starting	positive
janji laksanakan sty membawa timnas sejarah lolos piala asia perpanjang mengingkari mengingkari janji itujika pemimpin tepati janji perpanjang kontrak sty	positive
ganteng nando	positive
nguyennya diobokobok	neutral
bismillahirrohmanirrohim indonesia	positive
bagusan hokky	negative
menang kalah dukung timnas	positive
pulangin jepang	negative
bismillahirrahmanirrahim	neutral
abang shayne pattynama pattinama sandy walsh hijrah korea biar bermain reguler timnas	neutral
pesimis dukung	positive
niat mainnya	negative
yooo	positive
ernando bully shot target save	negative
shayne pattynama bermain cokk	neutral
adi kena bully indonesia ente	negative
latihan mulu menang lawak	negative
kedepan memaksakan pemain pelatih bawa pemain tuh maenin	neutral
apresiasi sandy walsh walsh kerja bagus mainnya	positive
kira² witan mengomong sikut	neutral
cmon indonesia	positive
rmdn kayaknya pemulihan cedera abang	neutral
yes dada nguyen van gok	neutral
feby mamat dimainin raja blunder	negative
bagus suka bercanda dikasih bermain wkwkwk	negative
tanggung	neutral
ta tutup jay sumpah pas jay sumpah pendaftaran	neutral
terima kasih berjuang keren terbang garuda	positive
sananta	neutral
bismillahirrahmanirrahim allah ayo garuda	positive
mainkan sananta	neutral
amin	positive
berburu striker gacor	neutral
kangen sananta	neutral
semoga	neutral
perpanjang pelatih shin erick pelatih shin harga mati timnas	positive
jordy blunder trooosss	negative
letssss goooo	positive
amin	positive
dendy dendy dendy dendy ahaayyyyyy ouh terjatuh kebelibet kaki	neutral
dm gua mengirimi link komentatornya arab	neutral
semangat kapten bermain simpel bernafsu melewati lawan asnawi kenal asnawi bermain simpel spartan	positive
tiktok menyerang	neutral
setuju	positive
jordy blunder	negative
bagus luck garuda	positive
gwenchana gwenchana menit	positive
nguyen lawan jepang berani brutal	positive
hahahahahahhahahaha	neutral
indonesia jepang catat minnn	neutral
club menggantikan sty abang	negative
elkan baggot isi otot mu nak kg	neutral
bismillahirrahmanirrahim	positive
lokal pride muncul indonesia kalah merayakan kemenangan	negative
alhamdulillah top	positive
dermawan strategi fakta selagi asnawi sandy walsh dinomor duakan	neutral
tulungagung omong kosong dominan gol taruhan pilih australia	negative
terima kasih rcti banget tayangin jepang latihan	neutral
keren maeny kerja bagus suka wasitnya bikin rued	neutral
pulangkan jepang assist amerika	neutral
sananta	neutral
grusak grusuk passing lancar longball banget counter	neutral
cmplk lawan iraq pas kualifikasi piala dunia	neutral
jantung aman	neutral
ngeri king indonesia	positive
sty stay pokoknya sty subjektif gua dukung kalah peduli objektif	neutral
jepang indonesia realistis mah piala asia targetkan	neutral
believe menang	positive
amin	positive
skuad elit line sulit	neutral
sananta	neutral
jepang mending wo deh	neutral
alhamdulillah allah maju sepakbola indonesia	positive
australia pesan tiket dewe ta dipesenno indonesia	neutral
parah luuu	neutral
udio duh post	neutral
sananta absenin cokkwkwkw	neutral
trimakasih timnas garuda berjuang indonesia bangga	positive
menang puji kalah troll garuda dadaku	positive
kesalahan fatal memainkan egy	negative
offside	neutral
bagus defending	positive
pelatih online monggo komentar ngritik mengasih saran tolong jaga ketikan suruh posisi pemain kayak suka heran bully tau mental pemain kayak	neutral
nice	positive
aneh strategi shayne pattynama dicoba dimainkan shayne pattynama dimainkan berbeda hasilnya shayne pattynama masuk menggantikan egy cedera	negative
putusan wasitnya dihukum	negative
diharapin timnas melawan timnas nomor asia menang keajaiban seri masuk akal kalah realistis progress depannya tim bareng ngeri kebobolan open play bunuh pinalti komentator bilang tim potensi menjanjikan asia south asia asia sty stay catatan berbenah pemilihan starting subsitute terkadang subjektif bagus dimainin sty ngulang bp bilang pemain timnas ganti pelatih kali ngulang tetapbangga bravogaruda vamosssindonesia	positive
setujupadahal taktik oketapi kekuarangannya	neutral
egy ganti	negative
mantap abang bangga timboi	positive
alhamdulillah	positive
lagilagi jordy aduh	negative
ah bacoooot quntul	negative
keren wa kurniawann arifuddin	positive
bismillahirrahmanirrahim menang	positive
terima kasih garuda berjuang	positive
sedih	negative
gluck	positive
well done great job timnasku teriakan towelout	negative
tertutup live	neutral
terima kasih garuda istirahat perjalanan semangat pemain menit kebanggaan indonesia menghantarkan indonesia sejarah	positive
ayo pemain timnas indonesia kasih permainan terbaik cetak gol kegawang timnas jepang kemenangan timnas iindonesia	positive
ael semangat ael	positive
dag dig dug	neutral
salud	positive
saaaaannnnnddddyyyyyyy	positive
semangat garuda	positive
sejarah oman serii brooo	neutral
sty mode kemeja putih nih	neutral
teman mimpi indonesia menang lawan jepang	neutral
cedera abang	neutral
ayo semangat	positive
haikall selowww	neutral
nyarii follower pas klub mainkan	negative
aditya eluuuu abang haahahaha terima kasih btw malam full mengakak gr komentar	neutral
seri kalah gol indonesia masuk kategori terbaik grup	neutral
rafael struick adag ideg	negative
wals bek rizky ridho planga plongo	negative
statistik ngeri bersyukur dibantai perlawanan mencetak gol pokoknya berjuang habishabisan garuda terima kasih bangga	positive
endo sombong	negative
ongkos patungan abang	neutral
tunjukkan perform terbaik tampil	positive
bismillahirrahmanirrahim	positive
permainan kerja bagus parah rapi enak ditonton menang bonus	positive
optimis wkwkwk	neutral
fasti fasti sajahhh congrats timnas indonesahhh mari melangkah	positive
keren banget	positive
hasilnya skor malam	neutral
letsgooooo	positive
shayne pattynama first debut piala asia	positive
dijajah orang dijajah belanda dijajah jepang masyarakat jepang betapa kejam jepang	neutral
alhamdulillah parkir pesawat tempur vs nipon	positive
ikiii dimomong emak hpnya jual umur gua banting hp tod	negative
garudakuuuu	positive
mendukung diam mencaci pemain	neutral
rif gue bahas kemenangan permainan gue bilang tim tarkam paham	negative
hebat	positive
hokky woiletoyfinishing konyolegoisga lihat situasimales lari lkalah duel wkwkwk	negative
jauhilah judi khamr beruntung alquran	neutral
penerus kurnia meiga kelas	positive
kiper pendek kiper pendek guru penjas	negative
kemarin dibully² disanjung² pengin kurobek mulutnya netizen salah dikit dihujat terusterusan membantu minimal mendukung musuh terparah timnas warloknya warlok ngotak p	negative
alhamdulillah	positive
oke depannya hancur	negative
telling tau negara indongsial dimana tuh letaknya tau berkhayal ye menciptakan negara	negative
bismillahirrahmanirrahim semangat bangkit lawan vietnam kendor merah putih	positive
dimainkan jordy	negative
indonesia jersey putih vietnam merah semoga jersey hoki bawa kemenangan	positive
harapan konsisten	positive
gua tau mustahil pengin lolos menunggu keajaiban kyrgyzstan menahan imbang oman menang tipis reminder oman kualifikasi pildun kalah kyrgyzstan berharap bahrain kebobolan margin gol jordan semangat putus asa mencari pemain naturalisasiketurunan belanda grade b milik timnas terbaik dunia belanda indonesia really takes advantage players dutch descent sok terrible play calmly	neutral
nice	positive
indonesia	positive
towel menghilang layar	neutral
babak	positive
asnawi kunciin wc	neutral
sty langsung mengganti striker pergantian salah memasukkan witan hancur babak	negative
memasukkan sananta	neutral
nomor mengapai dikurung pelatih olahraga gila	negative
terima kasih garudahoki sumpah gacor banget	positive
bangga busungkan dada	positive
terima kasih sandy walsh golnya membuktikan omongan kiper lemparan arhan mengancam	positive
bismillahirrahmanirrahim menang	positive
gue gapaham gue setuju diperpanjang bijak decision penggantian pemain	negative
arhan fc	positive
indonesia jj min posts tiktok	neutral
sialu tuh nando cahanya tetang banget	neutral
ora dinaturalisasi koe lur blunder koh dadi hobi wis mbalik spanyol bae dodol roti keju	negative
indonesia	positive
hubner coba hitung gol jepang diakui hubner bek indonesia paket lengkap sprint long ball strength ganas	neutral
mengerti taktik lo	negative
bintang dasar klasemen	neutral
besok lihat lawanmu lihatlah dirimu	positive
semangat kawan	positive
oke shayne pattynama starting	neutral
anak buah towel goa	neutral
game lawan penjajah	neutral
eee	neutral
panikan	negative
tolong masakin masakan enak pemain timnas chef	neutral
pandangannyaa	neutral
gizi bermain jam	neutral
babak senang bermain timnas kalah apaapa mainnya rapi squad dipertahankan ancaman asia dunia semoga konsisten menjaga sistem terbentuk menyempurnakan	positive
bek lawak banget mengerti bola komen	negative
bismillahirrahmanirrahim mitoma kiper	neutral
kwakkk	neutral
aryrd mengakak lihat pertandingan iraq vs jepang iraq bertahan	neutral
update info akurat min biar penasaran	neutral
cepat menyerah menunggu proses	positive
letsgooooo	positive
alhamdulillah tidur nyenyak	positive
shot gol deh	neutral
kayaknya santana afc	neutral
alhamdulillah poin	positive
takut blunder	negative
shayne pattynama dimainkan	neutral
agss apek	neutral
butuh mental baja mengambil penalti	neutral
sananta	neutral
andelan sty menghasilkan gol lemparan arhan	positive
finally shayne pattynama	positive
kondisi kapten indonesia	neutral
shayne pattynama dimainin	positive
jordy jdt dikritik fansnya blunder hubner tarik bek marcklok masuk	negative
persiapan final abang	neutral
yaampun timnaas timnas suka mengambil kesalahan	negative
semangat pertandingan tersisa kalah hehehee	negative
lonte ribet	negative
lineup terbaik	positive
nice try	neutral
semangat garuda gol jepang gol kesalahan	positive
netizen bilang justin hubner beban	positive
bawa teman emosi dluan mengajak tarung minim literasi komen kosong opini	negative
pemain lokal kecuali abroad	negative
lagilagi egy jalanjalan doang pressing mencari bola	negative
gacorrr kangg	positive
bilang gue pelatih aduh lawakkserendah indonesia dibandingin vietnamemng banget patokannya vietnam	negative
gua abang acara dinantinanti banget eh pas tibatiba tv gua meledak	neutral
stystay	positive
kalah menang caci	negative
link youtube tolong	neutral
sananta line	neutral
kasihgaransik	neutral
sananta njing	negative
terima kasih timnas perjuangan menampilkan permainan terbaik	positive
keren kali	positive
stpm amminnhari mainnya kak	neutral
lgk coba shayne pattynama suaminya azizah	neutral
semangat yaaaaaaa	positive
sananta gua bacanya teliti	neutral
alkatiri mantap bib	positive
plot twist	neutral
bismillahirrahmanirrahim menang	positive
sty stay pelatih	positive
jepang suruh surend	negative
btw timnas senior teman duetnya dipanggil bermain bawa dandy adam alis	neutral
alhamdulillah gua mah aman² mbak	neutral
pembawa sial mengapai bermain bola melukmeluk orang	negative
tau strategi	negative
jam tayang	neutral
nadeo el kepa deh wan sut wan gol	neutral
kali	negative
cidera pinggang	neutral
namanya peluang gol menang	neutral
terima kasih garuda mainnya keren pengalaman selebihnya bagus btw banget fan timnas dadakan	positive
saran min entar pas bursa transfer	negative
alhamdulillah bismillahirrahmanirrahim dipermudah	positive
ramadhan sananta	neutral
menyalahkan ernando dipikirpikir kiper indonesia menggantikannya kualitas sebagus ernando	neutral
nge hujat ngapa gampang menang lawan pringkat	negative
kualitas individual pemain boro melawan mental duluan minimal mental percaya kasih perlawanan jujur rda malu dkit realita kualitas individual	negative
jumawa abang sapa tau iraq ngetrol lawan vietnam	neutral
football iraq mengalahkan jepang skor kayak kemarin setara jepang tau	positive
mashaallah mashaallah mashaallah semangat garuda	positive
cakepnya	positive
ayos naturalisasi kiper penyerang	neutral
ocha selevel ter stegen cadangan timnas	neutral
bismillahirrahmanirrahim ayo menang garuda	positive
pas kickoff rcti jelek pas iklan lancar	negative
rcti kak	neutral
payah turnamen pemain fokus kebanyakan buka sosmed	negative
lokal pret	negative
abang dukung timnas pas menang giliran kalah koarkoar	negative
jerman gue pulangin jepang aitssss	positive
bermain jam	neutral
keren	positive
membawa pemain cadangan sty benarbenar rotasi percaya pemain cadangan	negative
apaapa semangat semangat	positive
konvoikeun	neutral
sty stay	positive
bagot suruh mampus	negative
arhan ganti shyene	negative
semangat semangat masuk piala asia bagus	positive
banget stastistik penguasaan bola jepang komentatornya gerak nafas dikasih kesempatan	negative
bagus game boy	positive
arhan pincang ganti bangkeeeee shayne pattynama	negative
layak	positive
akurasi passing kontrol bola ketinggalan cuy	negative
nice try	positive
boy rp	neutral
indonesia	neutral
asnawi bermain jelek tolong pakai alasan sembuh cedera	neutral
lini belakangnya amburadul	negative
berharap debut shayne pattynama afc	neutral
garuda	positive
oke shayne pattynama starting	neutral
jokowi menang menang	neutral
witan mengomong nguyen emosi menyikut	neutral
kelassss	positive
indonesia menang	positive
typo dikit ngaruh	neutral
selamat berjuang timnas sepak bola indonesia semoga beruntung terbaik rakyat indonesia	negative
guys	positive
lets gol	positive
ayo kemasi barang semoga selamat indonesia	negative
tergantung hasil oman vs kirgistan oman seri otomatis lolos	neutral
lak ora menang imbang tiwas kalah	negative
mantap	positive
kontol	negative
kuncinya cuman tenang dipressing ketat lawan	positive
kebobol cah	neutral
boru gintingg	neutral
asnawi anyng	neutral
bismillahirrahmanirrahim menang semangat garuda terbang	positive
banget dipungkiri yakob sayuri bermain bagus cuman kadang kepikiran alasan sty	neutral
sty hebat	positive
warga indonesia perpanjangan kontrak pelatih sty berteriak sty lihat postingan panas	neutral
lolos goblok	negative
komennya merusak mending login komen nitizen indonesia deso banget sepak bola makanan saji cari enak	negative
jordy sengaja nih bikin jepang menang kecewaaaaaa	negative
rafael struick heran abang	neutral
benerbener menit blunder	negative
komentar towel	neutral
abang entar kakek sugiono marah	neutral
n terbaik negara seenggaknya main bagus blunder klub tarkam blunder kali wajar pertandingan kabar	negative
hokky lemes banget pecat	negative
atur sembarang pokoknya ganyang sugiono	neutral
sabar marteen paes	neutral
pemain jepang belut cepat banget	neutral
syahrul cidera plok mah syahrul hadeh	neutral
diperpanjang abang	neutral
bayar towel	negative
tidur nyenyak malam mimpi menang lawan jepang seri	positive
vamosss	positive
alhamdulillah bangga	positive
aduh dendy adam alis	neutral
pemain australia bagus bagus pemain eropa scotlandia jepang dll bermain liga lokal doang	neutral
duh back pade	negative
info kabar terkini shayne pattynama min	neutral
anjir menghujat pemain manjatuhkan mental orang	negative
tipistipis boloo	neutral
menunggu komen sty trophy	neutral
nikmati malam indonesia	positive
oppa sty pns nih	neutral
salah pemain performa bagus langsung seleb star syndrome fokusnya prestasi pelatihnya mental pemain buktinya pelatih fahri kabur tc	negative
alhamdulillah allah	positive
aaaa kesiaann aaaa aaaa nguyenn aaa	neutral
towel pengikutnya kesempatan omon omon kalah	neutral
line min	neutral
bravo	positive
oke lets pas piala asia sandy walsh cadangan sty becus memakai	negative
info skor	neutral
minimal pakai akun palsu	neutral
greget banget menitmenit langsung shoot long ball	negative
bismillahirrahmanirrahim	positive
terima kasih berjuang	positive
suami orang indonesia	neutral
jamin shayne pattynama bermain poinnya segitu	neutral
lihat line gemeteran cokkkkk ayolahhhh	neutral
semangaaaat pasukan merah putih	positive
merahkan firee	positive
timnas lupa justin hubner	neutral
pengin lihat shyne abang	neutral
balikin saddil	neutral
maaf sampean makimaki	negative
chemistry terbangun semenjak mental iraq kendala bahasa pas ngarahin pemain kitasecara sty korea penerjemah indopemain ngertinya english	neutral
nadeo rezeki kemana abang	neutral
gol debut sandy walsh	positive
strong hand nando arga	positive
perpanjang opa sty naturalisasi lupa pembinaan	positive
alhamdulillah semangat erick terima kasih semangatttt sepak bola campur politik	positive
amin rabbal alamin	positive
bismillahirrahmanirrahim doa dukungan indonesia timnas piala asia semoga garuda terbang fokus laga lawan iraq semoga hasil terbaik kitagaruda	positive
hadapi asean poin lawan tim bagus vietnam level gitugitu termakan omongan justin level asia kali piala asia semifinalis asian cup	neutral
abang passing ngasal lihat pakai strategi eropa dasar bermain bola bagus	negative
yulia jordy elkan baggot blunder haduhh	negative
